date,scheme_code,nav,daily_return,log_return
2022-05-19,102886,126.7122,0.0017297345157929467,0.001728240247921709
2022-05-20,102886,123.8484,-0.022600822967322798,-0.022860136142879482
2022-05-23,102886,123.8923,0.00035446562087204647,0.0003544028127756253
2022-05-24,102886,126.5223,0.0212281150644551,0.021005937405010233
2022-05-25,102886,126.6898,0.0013238772927777198,0.001323001739899078
2022-05-26,102886,125.6052,-0.00856106805757062,-0.00859792450517807
2022-05-27,102886,125.6592,0.000429918506558602,0.00042982611807619163
2022-05-30,102886,125.6473,-9.470058698446415e-05,-9.470507136816983e-05
2022-05-31,102886,129.0742,0.027273964502221526,0.026908657301892593
2022-06-01,102886,128.6478,-0.0033035261888123557,-0.003308994878747539
2022-06-02,102886,126.8938,-0.013634123552831778,-0.01372792176205221
2022-06-03,102886,127.0121,0.0009322756509775321,0.0009318413519361503
2022-06-06,102886,127.3956,0.0030193973645029626,0.003014848139259301
2022-06-07,102886,128.3424,0.007431967823064545,0.0074044868248050125
2022-06-08,102886,129.596,0.00976762161218736,0.009720226769558225
2022-06-09,102886,132.7546,0.024372665823019224,0.024080391878114348
2022-06-10,102886,131.9004,-0.0064344286375012105,-0.006455218803323319
2022-06-13,102886,130.9093,-0.007514002990134938,-0.0075423753265030135
2022-06-14,102886,128.1226,-0.021287257666185666,-0.021517098982707487
2022-06-15,102886,129.2284,0.008630795815882442,0.008593763424461841
2022-06-16,102886,127.9495,-0.009896431434576303,-0.00994572661268968
2022-06-17,102886,129.4097,0.011412315014908136,0.011347685795774142
2022-06-20,102886,128.7373,-0.005195901080057963,-0.005209446715636168
2022-06-21,102886,131.5131,0.021561738517119844,0.021332572526137367
2022-06-22,102886,129.3631,-0.016348181283841745,-0.016483287315139275
2022-06-23,102886,131.0451,0.01300216213124128,0.012918359648514614
2022-06-24,102886,132.5598,0.011558616079502482,0.011492325605077043
2022-06-27,102886,133.4879,0.007001368438998901,0.00697697266201521
2022-06-28,102886,131.8036,-0.012617623020513502,-0.012697901220755503
2022-06-29,102886,132.7337,0.0070567116527926466,0.007031929581435481
2022-06-30,102886,133.0252,0.0021961265300372013,0.0021937185689828963
2022-07-01,102886,130.2306,-0.021008049602631695,-0.021231858755737885
2022-07-04,102886,132.7718,0.019513079107368103,0.019325139893062622
2022-07-05,102886,132.313,-0.0034555530617196295,-0.003461537275022352
2022-07-06,102886,134.7705,0.01857338281196874,0.018403003978276707
2022-07-07,102886,134.7523,-0.00013504439027833826,-0.00013505350959302852
2022-07-08,102886,136.438,0.012509619501856362,0.012432020695999569
2022-07-11,102886,135.1327,-0.009566982805376711,-0.009613040375427588
2022-07-12,102886,135.5714,0.0032464385008219576,0.0032411801967857394
2022-07-13,102886,135.8968,0.002400211253996032,0.002397335347899637
2022-07-14,102886,135.4628,-0.003193599849297568,-0.003198710272628325
2022-07-15,102886,134.1513,-0.009681624770785713,-0.009728796412228074
2022-07-18,102886,129.4036,-0.03539063728789793,-0.03603206507869449
2022-07-19,102886,128.1868,-0.009403138707114844,-0.009447627323948986
2022-07-20,102886,129.3533,0.009100000936133723,0.009058845416037766
2022-07-21,102886,127.2969,-0.015897545713947747,-0.016025267140613707
2022-07-22,102886,125.5842,-0.013454373201546965,-0.013545703399508863
2022-07-25,102886,123.5292,-0.016363523436865424,-0.016498884574636833
2022-07-26,102886,123.922,0.003179814974920925,0.0031747700550622585
2022-07-27,102886,122.6867,-0.00996836719872174,-0.010018384039442593
2022-07-28,102886,124.5758,0.015397757051090366,0.015280414597350623
2022-07-29,102886,125.7608,0.009512280876382118,0.009467324002733752
2022-08-01,102886,126.1475,0.003074885019815232,0.0030701672295071138
2022-08-02,102886,126.6926,0.004321132008165085,0.0043118227253742545
2022-08-03,102886,125.6257,-0.00842117061296399,-0.008456829001580636
2022-08-04,102886,124.5682,-0.008417863542252824,-0.008453493850508054
2022-08-05,102886,125.7176,0.009227074004440894,0.009184764619176647
2022-08-08,102886,127.1853,0.011674578579291994,0.011606956484228916
2022-08-09,102886,128.3453,0.009120550881273282,0.009079209835696227
2022-08-10,102886,127.7106,-0.0049452531569135205,-0.0049575213843456745
2022-08-11,102886,127.1996,-0.0040012340400874535,-0.004009260394378115
2022-08-12,102886,125.8739,-0.010422202585542717,-0.010476894074649277
2022-08-15,102886,127.1224,0.009918656687367244,0.009869789676514832
2022-08-16,102886,124.2565,-0.022544413887717663,-0.02280242435714043
2022-08-17,102886,121.1029,-0.025379758805374353,-0.025707380068281518
2022-08-18,102886,118.3113,-0.02305147110432537,-0.02332131113607301
2022-08-19,102886,115.3935,-0.024662056794236942,-0.024971259622943113
2022-08-22,102886,117.3624,0.01706248618856332,0.016918556858963454
2022-08-23,102886,118.5528,0.010142941862129717,0.010091847435392223
2022-08-24,102886,116.943,-0.01357875984371526,-0.013671794358679492
2022-08-25,102886,116.8737,-0.0005925963931145972,-0.0005927720477554625
2022-08-26,102886,119.0224,0.01838480342455151,0.018217846139269307
2022-08-29,102886,119.8179,0.006683615857183023,0.0066613795211503705
2022-08-30,102886,122.9718,0.026322444309239357,0.025981970580984372
2022-08-31,102886,122.8866,-0.0006928417734797243,-0.0006930818992604508
2022-09-01,102886,122.009,-0.0071415435043364894,-0.0071671663903303305
2022-09-02,102886,120.5217,-0.012190084338040696,-0.012264992798884204
2022-09-05,102886,120.6372,0.0009583336444807244,0.0009578747359618988
2022-09-06,102886,122.0787,0.011949050541623985,0.011878224283305107
2022-09-07,102886,122.3061,0.0018627328108835606,0.0018610000755361659
2022-09-08,102886,121.865,-0.003606524940293343,-0.0036130441305004665
2022-09-09,102886,123.7951,0.015838017478357225,0.015713904829928963
2022-09-12,102886,124.6653,0.007029357381673318,0.007004766619989524
2022-09-13,102886,124.5802,-0.0006826278042085798,-0.0006828609006528984
2022-09-14,102886,123.5257,-0.008464426931406477,-0.008500453634023205
2022-09-15,102886,123.2332,-0.0023679282934644386,-0.0023707362692653015
2022-09-16,102886,124.016,0.006352184313967335,0.006332094223608979
2022-09-19,102886,122.9461,-0.00862711263062832,-0.008664541591518665
2022-09-20,102886,121.2258,-0.01399231045149052,-0.01409112567917174
2022-09-21,102886,120.6125,-0.005059154074462779,-0.0050719949219630855
2022-09-22,102886,120.6228,8.539745051305836e-05,8.539380435836136e-05
2022-09-23,102886,122.6899,0.017136892859393127,0.016991712589546574
2022-09-26,102886,121.0798,-0.013123329630230218,-0.01321020138871572
2022-09-27,102886,121.4908,0.0033944555574092483,0.0033887073973865385
2022-09-28,102886,121.1696,-0.0026438215897828243,-0.0026473226582438432
2022-09-29,102886,120.921,-0.00205166972573978,-0.0020537772832395483
2022-09-30,102886,123.2527,0.019282837555097965,0.019099279568969153
2022-10-03,102886,123.4558,0.0016478340839591876,0.001646477895020225
2022-10-04,102886,122.1957,-0.010206891859272704,-0.01025933936924772
2022-10-05,102886,123.5858,0.011376014049594207,0.011311793789876902
2022-10-06,102886,124.8818,0.010486641669188446,0.010432038248369196
2022-10-07,102886,123.4775,-0.011245033303491692,-0.01130873670529595
2022-10-10,102886,121.8092,-0.013510963535866893,-0.013603067150272237
2022-10-11,102886,122.4918,0.005603846014915037,0.005588202883757742
2022-10-12,102886,122.5261,0.0002800187441118762,0.00027997954618061546
2022-10-13,102886,121.9201,-0.004945884999196015,-0.004958156366978644
2022-10-14,102886,123.5546,0.013406321024999057,0.013317251483478952
2022-10-17,102886,122.7646,-0.006393934341578422,-0.006414463092871351
2022-10-18,102886,123.4689,0.00573699584407894,0.005720601954653496
2022-10-19,102886,125.3015,0.014842604088964872,0.014733530606087524
2022-10-20,102886,124.8782,-0.0033782516570033394,-0.003383970833309609
2022-10-21,102886,122.2565,-0.020994056608759637,-0.02121756559034002
2022-10-24,102886,121.7502,-0.0041412931009803255,-0.0041498920038503286
2022-10-25,102886,122.1087,0.0029445536845114084,0.0029402269777103664
2022-10-26,102886,123.6668,0.012759942575754302,0.01267922045632764
2022-10-27,102886,122.9807,-0.005547972455016148,-0.005563419614299513
2022-10-28,102886,125.6281,0.02152695504253921,0.02129852263423239
2022-10-31,102886,123.7737,-0.014761028782573349,-0.014871056862163607
2022-11-01,102886,124.1008,0.002642726201123491,0.002639240340336251
2022-11-02,102886,123.8296,-0.002185320320255868,-0.0021877116171752776
2022-11-03,102886,125.9272,0.01693940705614816,0.016797535209009097
2022-11-04,102886,123.8091,-0.016820035703168146,-0.016963098992430828
2022-11-07,102886,124.5254,0.0057855198042793266,0.005768847957203617
2022-11-08,102886,124.2457,-0.002246128099166911,-0.002248654428567751
2022-11-09,102886,126.626,0.019158007077910932,0.018976803140308748
2022-11-10,102886,125.4611,-0.009199532481480865,-0.009242109507416175
2022-11-11,102886,126.1714,0.0056615158005151045,0.005645549653319584
2022-11-14,102886,124.9962,-0.009314313703422505,-0.009357963178004816
2022-11-15,102886,125.3624,0.0029296890625474248,0.0029254058870881562
2022-11-16,102886,124.8937,-0.003738760585311085,-0.0037457672202071924
2022-11-17,102886,124.403,-0.0039289411715722755,-0.003936679737166869
2022-11-18,102886,121.5607,-0.022847519754346846,-0.02311256926473166
2022-11-21,102886,122.2478,0.0056523201988800675,0.00563640577783828
2022-11-22,102886,120.756,-0.01220308259126135,-0.01227815154383614
2022-11-23,102886,119.2332,-0.012610553512868994,-0.012690741398480818
2022-11-24,102886,117.1132,-0.017780282672946734,-0.017940250922557244
2022-11-25,102886,115.7202,-0.011894474747509265,-0.01196578000200452
2022-11-28,102886,116.4941,0.006687682876455492,0.006665419530337978
2022-11-29,102886,117.2039,0.006093012435822942,0.006074525093283543
2022-11-30,102886,118.2184,0.00865585530856916,0.008618608175874874
2022-12-01,102886,116.853,-0.011549809505119413,-0.011617026619403345
2022-12-02,102886,117.2328,0.00325023747785691,0.0032449668734151477
2022-12-05,102886,116.451,-0.006668782115585414,-0.006691117799626807
2022-12-06,102886,117.8688,0.012175077929773126,0.012101557809060087
2022-12-07,102886,118.5513,0.005790336374002392,0.00577363680939458
2022-12-08,102886,117.7028,-0.007157239102397073,-0.0071829750104021
2022-12-09,102886,119.2583,0.013215488501548078,0.013128925745427632
2022-12-12,102886,120.0657,0.006770178679387451,0.006747363935088892
2022-12-13,102886,118.1686,-0.015800515884220157,-0.01592667471644024
2022-12-14,102886,115.9062,-0.01914552596882757,-0.019331174935514825
2022-12-15,102886,114.1285,-0.015337402140696454,-0.015456236734720186
2022-12-16,102886,116.4822,0.020623244851198486,0.020413465060720455
2022-12-19,102886,115.1527,-0.011413761072507356,-0.011479397963904514
2022-12-20,102886,117.8472,0.023399364496012653,0.02312979641544744
2022-12-21,102886,116.4299,-0.012026590364471956,-0.012099494920803578
2022-12-22,102886,114.883,-0.013286106060384939,-0.013375155998316601
2022-12-23,102886,116.1777,0.011269726591401685,0.01120669633642302
2022-12-26,102886,117.551,0.011820685036801448,0.011751366466688935
2022-12-27,102886,118.4155,0.00735425474900242,0.0073273440756338815
2022-12-28,102886,119.4582,0.008805435099290326,0.008766893341698315
2022-12-29,102886,118.3974,-0.008880093622706475,-0.008919756636182921
2022-12-30,102886,119.6645,0.010702093120288136,0.010645231057340769
2023-01-02,102886,120.0897,0.0035532676775484884,0.003546969736392294
2023-01-03,102886,119.6465,-0.003690574628798182,-0.003697401601487744
2023-01-04,102886,119.8629,0.0018086613482215519,0.001807027689811882
2023-01-05,102886,121.4761,0.013458709909404787,0.013368945980762024
2023-01-06,102886,122.1296,0.005379659044042251,0.0053652403669220295
2023-01-09,102886,119.0961,-0.02483836842174203,-0.02515204574590837
2023-01-10,102886,120.4545,0.011405915055152871,0.011341358030223932
2023-01-11,102886,121.7168,0.01047947565263252,0.010424946574249045
2023-01-12,102886,121.2476,-0.0038548499467616626,-0.0038622990303796645
2023-01-13,102886,121.4991,0.0020742678617968746,0.0020721195385013267
2023-01-16,102886,121.7452,0.0020255294072137886,0.0020234807884160163
2023-01-17,102886,118.975,-0.022754079832305485,-0.023016949127002532
2023-01-18,102886,118.4843,-0.004124395881487608,-0.004132924660967642
2023-01-19,102886,118.0503,-0.0036629325573094285,-0.003669657521852733
2023-01-20,102886,117.9057,-0.0012249015885601455,-0.0012256523936818556
2023-01-23,102886,117.245,-0.005603630698091666,-0.005619389936802011
2023-01-24,102886,118.2587,0.008645997697130037,0.008608835110505886
2023-01-25,102886,117.198,-0.00896931895919717,-0.009009785453486033
2023-01-26,102886,118.5615,0.011634157579480942,0.011567001138715834
2023-01-27,102886,119.5191,0.008076820890424052,0.008044377946068361
2023-01-30,102886,121.5631,0.01710186907364597,0.016957278297558807
2023-01-31,102886,124.1958,0.021657065343019477,0.021425882969236955
2023-02-01,102886,126.8957,0.021739060419112333,0.021506136694986074
2023-02-02,102886,125.1921,-0.013425198805002925,-0.013516131563819304
2023-02-03,102886,125.7937,0.004805415038169336,0.004793905887428256
2023-02-06,102886,124.8018,-0.007885132562282515,-0.007916384612825789
2023-02-07,102886,129.8868,0.04074460464512519,0.039936422976820075
2023-02-08,102886,130.9332,0.008056245900276204,0.008023967596684712
2023-02-09,102886,133.2616,0.017783113832091413,0.017626844184200588
2023-02-10,102886,134.0482,0.005902675639494204,0.005885323100431748
2023-02-13,102886,129.9735,-0.030397275010033753,-0.030868853244090902
2023-02-14,102886,128.8472,-0.008665612605646689,-0.008703377354632306
2023-02-15,102886,127.8804,-0.0075034614644322595,-0.007531754048467556
2023-02-16,102886,127.3706,-0.003986537420902603,-0.003994504843207733
2023-02-17,102886,128.0063,0.004990947675523438,0.004978534182436831
2023-02-20,102886,128.8636,0.006697326615955568,0.006674999158133638
2023-02-21,102886,124.9586,-0.03030335952123009,-0.03077199817307985
2023-02-22,102886,124.6888,-0.0021591150989207497,-0.002161449348473485
2023-02-23,102886,124.0495,-0.005127164588960675,-0.005140353598116821
2023-02-24,102886,126.2021,0.017352750313383014,0.017203910725353478
2023-02-27,102886,127.1856,0.007793055741544652,0.0077628467281628
2023-02-28,102886,126.9929,-0.001515108628649675,-0.0015162575663849405
2023-03-01,102886,127.4193,0.003357668027110128,0.00335204364617293
2023-03-02,102886,124.9565,-0.019328312115982405,-0.01951754629393244
2023-03-03,102886,126.0345,0.008627002196764488,0.008590002260051724
2023-03-06,102886,125.5239,-0.004051271675612589,-0.0040595003085116335
2023-03-07,102886,124.4007,-0.008948096736956068,-0.008988371388895616
2023-03-08,102886,126.4582,0.016539296000745995,0.016404011480470267
2023-03-09,102886,126.9586,0.0039570387685416986,0.003949230282842634
2023-03-10,102886,126.0365,-0.007262997544081329,-0.007289501520931848
2023-03-13,102886,125.2125,-0.006537788656460597,-0.006559253603392243
2023-03-14,102886,125.8469,0.0050665868024357685,0.005053794841050444
2023-03-15,102886,126.3669,0.004132004840802672,0.004123491552043381
2023-03-16,102886,126.4968,0.001027959062064543,0.0010274310739503683
2023-03-17,102886,124.772,-0.013635127528917601,-0.013728939616198168
2023-03-20,102886,123.2889,-0.011886480941236899,-0.011957690001763483
2023-03-21,102886,122.272,-0.008248106682758882,-0.008282310522475566
2023-03-22,102886,122.0676,-0.0016716828055483024,-0.001673081626390014
2023-03-23,102886,122.0896,0.00018022800481043433,0.00018021176569470835
2023-03-24,102886,121.9383,-0.001239253793934969,-0.0012400223039027345
2023-03-27,102886,121.8539,-0.0006921533267234548,-0.0006923929754261138
2023-03-28,102886,124.7128,0.023461702908154747,0.023190707644992127
2023-03-29,102886,126.072,0.010898640716911157,0.010839678550312579
2023-03-30,102886,127.964,0.015007297417348742,0.014895802041648396
2023-03-31,102886,128.7639,0.006250976837235633,0.006231520520088488
2023-04-03,102886,128.9625,0.0015423577571043179,0.0015411695449874141
2023-04-04,102886,129.6843,0.005596975865077125,0.005581370995302648
2023-04-05,102886,130.123,0.0033828304582743662,0.00337712155852338
2023-04-06,102886,131.4762,0.010399391345112141,0.010345689663931333
2023-04-07,102886,130.0383,-0.010936580156712838,-0.010996824194643985
2023-04-10,102886,131.2597,0.009392617405795223,0.009348781053208152
2023-04-11,102886,131.6112,0.002677897328730694,0.0026743181500372254
2023-04-12,102886,128.8821,-0.02073607717276338,-0.020954088689695224
2023-04-13,102886,129.1014,0.0017015551422578934,0.0017001091373791345
2023-04-14,102886,127.1845,-0.014848018689185505,-0.014959353965392845
2023-04-17,102886,126.458,-0.005712174046365703,-0.005728550907297755
2023-04-18,102886,126.3025,-0.0012296572775151171,-0.0012304139263679716
2023-04-19,102886,124.1283,-0.01721422774687753,-0.017364115186826748
2023-04-20,102886,124.1322,3.141910426562866e-05,3.141861069591055e-05
2023-04-21,102886,124.3178,0.0014951801385942876,0.0014940634697130416
2023-04-24,102886,125.5311,0.009759664344124452,0.009712346442198169
2023-04-25,102886,124.9354,-0.004745437584789736,-0.004756732922104535
2023-04-26,102886,125.4311,0.003967650481768947,0.003959800114753321
2023-04-27,102886,125.3725,-0.0004671887594065449,-0.00046729792607728786
2023-04-28,102886,124.8306,-0.004322319487925941,-0.004331687715531513
2023-05-01,102886,122.442,-0.019134731387977055,-0.019320169713294776
2023-05-02,102886,122.3611,-0.0006607209944300418,-0.0006609393667403602
2023-05-03,102886,123.5396,0.009631328910903791,0.009585243336537019
2023-05-04,102886,122.2491,-0.010446043212055,-0.010500986080108554
2023-05-05,102886,122.0131,-0.0019304845598046017,-0.0019323503467577228
2023-05-08,102886,121.9925,-0.00016883433008407778,-0.00016884858420399768
2023-05-09,102886,123.6963,0.013966432362645165,0.013869800442185077
2023-05-10,102886,123.8244,0.0010356009031797786,0.001035065038493837
2023-05-11,102886,124.3359,0.004130849816352811,0.004122341279859455
2023-05-12,102886,124.4069,0.000571033788310471,0.0005708708105576925
2023-05-15,102886,123.7595,-0.0052038914240286616,-0.005217478825746167
2023-05-16,102886,122.1728,-0.012820833956181166,-0.01290373014222224
2023-05-17,102886,121.8388,-0.0027338327352732783,-0.0027375764807248066
2023-05-18,102886,122.4964,0.005397295442830963,0.005382782241718048
2023-05-19,102886,122.7598,0.002150267273160811,0.002147958757179732
2023-05-22,102886,125.0373,0.018552490310346004,0.018382492234845314
2023-05-23,102886,126.5462,0.012067599028449782,0.011995366093365357
2023-05-24,102886,128.5259,0.015644088878212115,0.015522981562500334
2023-05-25,102886,125.522,-0.023371942931346923,-0.02364939843216233
2023-05-26,102886,128.0036,0.019770239479931728,0.01957734651053733
2023-05-29,102886,128.4997,0.0038756722467179205,0.0038681811780821316
2023-05-30,102886,129.2173,0.005584448835289191,0.005568913611165896
2023-05-31,102886,130.6986,0.011463635287225493,0.011398425706267123
2023-06-01,102886,130.8202,0.0009303848702282291,0.0009299523304896829
2023-06-02,102886,129.2421,-0.012063121750310768,-0.012136471686466428
2023-06-05,102886,131.5893,0.01816126478910518,0.017998318931087724
2023-06-06,102886,130.4729,-0.008483972481045154,-0.00852016623215582
2023-06-07,102886,129.0297,-0.011061300852514333,-0.011122931942223567
2023-06-08,102886,128.7552,-0.0021274171760454763,-0.002129683342590815
2023-06-09,102886,128.2482,-0.003937705040262474,-0.003945478213105832
2023-06-12,102886,128.3406,0.0007204779482286039,0.0007202185285882705
2023-06-13,102886,128.2763,-0.0005010105921274821,-0.0005011361398697778
2023-06-14,102886,130.4493,0.01693999593065909,0.016798114274326408
2023-06-15,102886,131.257,0.0061916775329573515,0.006172587855183309
2023-06-16,102886,130.0039,-0.009546919402393939,-0.009592783377303547
2023-06-19,102886,128.9746,-0.007917454784048594,-0.007948964255922602
2023-06-20,102886,128.4634,-0.003963571121755827,-0.003971446887434354
2023-06-21,102886,127.9603,-0.003916290554352497,-0.003923979301014604
2023-06-22,102886,127.2602,-0.005471228185616961,-0.005486250172078662
2023-06-23,102886,125.6778,-0.012434366754099035,-0.012512320369015003
2023-06-26,102886,126.2005,0.004159047978242736,0.004150423044272794
2023-06-27,102886,125.5989,-0.004767017563321874,-0.004778416030435252
2023-06-28,102886,124.26,-0.010660125208102889,-0.010717351398415849
2023-06-29,102886,125.0685,0.006506518590053023,0.006485442569586235
2023-06-30,102886,126.4294,0.010881237082078998,0.010822462398323239
2023-07-03,102886,126.1433,-0.0022629230226514085,-0.0022654873021965044
2023-07-04,102886,128.9488,0.02224057877033503,0.02199686405026045
2023-07-05,102886,132.5032,0.027564428672465224,0.02719136972652233
2023-07-06,102886,133.3836,0.006644367834135467,0.006622391315184477
2023-07-07,102886,132.7267,-0.004924893315220169,-0.004937060567019639
2023-07-10,102886,133.2445,0.0039012497108719124,0.0038936595705027772
2023-07-11,102886,131.3947,-0.013882749381775472,-0.013980016015076625
2023-07-12,102886,130.1184,-0.009713481594006423,-0.009760965193922829
2023-07-13,102886,127.6101,-0.019277058432934924,-0.019465283804487886
2023-07-14,102886,126.7393,-0.006823911273480698,-0.00684730062130017
2023-07-17,102886,124.9677,-0.013978300337780025,-0.0140769168506549
2023-07-18,102886,125.9895,0.008176512810910364,0.008143266234460714
2023-07-19,102886,124.9491,-0.00825783100972699,-0.008292115771861463
2023-07-20,102886,125.4481,0.003993626204590539,0.003985672847584013
2023-07-21,102886,126.6615,0.009672525929049547,0.009626046525272313
2023-07-24,102886,128.5365,0.014803235395127956,0.014694736947532925
2023-07-25,102886,128.0803,-0.003549186417865724,-0.003555499722469954
2023-07-26,102886,128.6441,0.004401925979249155,0.004392265841518486
2023-07-27,102886,129.2597,0.004785295244787768,0.004773882115145385
2023-07-28,102886,131.3314,0.016027423860646373,0.015900340780838143
2023-07-31,102886,132.6583,0.01010344822334952,0.010052749591704399
2023-08-01,102886,134.8349,0.016407567411914625,0.016274417745005286
2023-08-02,102886,132.2642,-0.019065538669884585,-0.019249629670837737
2023-08-03,102886,131.3054,-0.007249127125858679,-0.00727552972246839
2023-08-04,102886,133.0267,0.013109133363898406,0.013023952300798187
2023-08-07,102886,134.0449,0.007654102522275608,0.007624958499320418
2023-08-08,102886,133.9348,-0.0008213665719473129,-0.0008217040782936783
2023-08-09,102886,133.2669,-0.004986754749325861,-0.004999230102422882
2023-08-10,102886,134.6216,0.010165314868133102,0.010113995546631949
2023-08-11,102886,131.5582,-0.02275563505410727,-0.023018540561673382
2023-08-14,102886,132.9011,0.010207649542179897,0.010155903327817635
2023-08-15,102886,133.1352,0.0017614602136475366,0.0017599106619876177
2023-08-16,102886,132.4479,-0.005162421358138158,-0.005175792694110048
2023-08-17,102886,133.3367,0.006710563172387163,0.006688147568347901
2023-08-18,102886,132.8116,-0.003938150561698439,-0.003945925495909184
2023-08-21,102886,132.9474,0.0010225010465951812,0.001021978648471463
2023-08-22,102886,132.9635,0.00012110052547109618,0.00012109319339440108
2023-08-23,102886,134.2442,0.009631966667544178,0.009585875009129477
2023-08-24,102886,134.5909,0.0025826069208203517,0.0025792777223420404
2023-08-25,102886,131.6392,-0.021930903203708496,-0.02217496032204016
2023-08-28,102886,129.5514,-0.015860017380840863,-0.01598713328839331
2023-08-29,102886,127.9674,-0.012226807274950402,-0.012302169606843367
2023-08-30,102886,128.7554,0.006157818319353359,0.006138936430640032
2023-08-31,102886,129.7039,0.0073666813197736936,0.007339679849337289
2023-09-01,102886,132.4124,0.020882178562094067,0.02066713444539556
2023-09-04,102886,130.9027,-0.011401500161616118,-0.011466995571097207
2023-09-05,102886,133.0598,0.016478651700843283,0.016344352095771512
2023-09-06,102886,130.0969,-0.0222674316360012,-0.0225190938214728
2023-09-07,102886,130.2123,0.000887031128335769,0.0008866379487156467
2023-09-08,102886,130.6832,0.0036164018299347234,0.003609878371737056
2023-09-11,102886,131.1501,0.0035727622219230426,0.003566395068020467
2023-09-12,102886,130.7531,-0.003027065934376072,-0.0030316567653010055
2023-09-13,102886,131.0261,0.0020879046079980146,0.0020857279643948716
2023-09-14,102886,129.1904,-0.01401018575688362,-0.014109254815095309
2023-09-15,102886,130.6232,0.0110906073516297,0.011029557537531407
2023-09-18,102886,131.1027,0.0036708639812836896,0.003664142803430464
2023-09-19,102886,131.7612,0.005022779851215908,0.005010207772780217
2023-09-20,102886,131.4106,-0.0026608743696932002,-0.002664420788345467
2023-09-21,102886,130.984,-0.00324631346329729,-0.003251594170499293
2023-09-22,102886,131.8982,0.006979478409576689,0.006955234590913564
2023-09-25,102886,134.523,0.019900195757030836,0.019704775211792064
2023-09-26,102886,132.387,-0.01587832563948166,-0.016005736768856794
2023-09-27,102886,130.2063,-0.01647216116386052,-0.016609335670414758
2023-09-28,102886,130.71,0.0038684764101277747,0.003861013096835335
2023-09-29,102886,130.2792,-0.003295845765434957,-0.0033012890284840465
2023-10-02,102886,130.5609,0.002162279166589842,0.0021599448054140874
2023-10-03,102886,130.6118,0.00038985638119815036,0.00038978040694456024
2023-10-04,102886,131.6766,0.008152402769121991,0.008119351443968722
2023-10-05,102886,131.3149,-0.0027468813745191722,-0.002750660976160263
2023-10-06,102886,129.517,-0.013691515585816938,-0.013786108793971956
2023-10-09,102886,128.3849,-0.008740937483110445,-0.008779363560985779
2023-10-10,102886,128.2251,-0.001244694664247814,-0.001245469940039284
2023-10-11,102886,126.3987,-0.01424370111624007,-0.014346116304405292
2023-10-12,102886,126.4282,0.00023338847630549608,0.00023336124545188922
2023-10-13,102886,126.6056,0.0014031679641091088,0.0014021844438632592
2023-10-16,102886,126.1496,-0.003601736416082635,-0.0036082382853959735
2023-10-17,102886,126.5513,0.003184314496438967,0.00317925530422711
2023-10-18,102886,124.2134,-0.018473931125164267,-0.018646705379076124
2023-10-19,102886,122.8872,-0.010676786884506684,-0.010734192745996463
2023-10-20,102886,121.2998,-0.012917537383877242,-0.013001694288786801
2023-10-23,102886,122.6666,0.011267949328853,0.011204938878384195
2023-10-24,102886,126.1848,0.028680993848366088,0.028277393090675153
2023-10-25,102886,124.9457,-0.009819724721202516,-0.009868256189799956
2023-10-26,102886,124.6785,-0.0021385289769876303,-0.002140818895367348
2023-10-27,102886,123.7314,-0.007596337780772178,-0.007625336906056449
2023-10-30,102886,124.1432,0.0033281770027657753,0.0033226508795677154
2023-10-31,102886,123.3256,-0.0065859426855438,-0.006607725699870758
2023-11-01,102886,123.8273,0.004068092918258603,0.004059840601486247
2023-11-02,102886,124.901,0.008670947359750159,0.008633570601557531
2023-11-03,102886,123.1679,-0.013875789625383272,-0.01397295830279354
2023-11-06,102886,123.6522,0.00393203099184114,0.003924320762612179
2023-11-07,102886,121.107,-0.020583539961278485,-0.020798333607725115
2023-11-08,102886,120.8172,-0.0023929252644355747,-0.002395792885678445
2023-11-09,102886,120.4313,-0.003194081637382773,-0.0031991936043982293
2023-11-10,102886,120.1825,-0.002065908115248982,-0.0020680450470630723
2023-11-13,102886,119.8153,-0.003055353316830711,-0.0030600304380442025
2023-11-14,102886,119.188,-0.005235558396965878,-0.005249311958884077
2023-11-15,102886,118.8896,-0.002503607745746206,-0.0025067470123746175
2023-11-16,102886,119.3094,0.0035310069173417613,0.0035247875485395863
2023-11-17,102886,119.771,0.003868932372470324,0.0038614673019923985
2023-11-20,102886,120.0172,0.002055589416469772,0.0020534795833509053
2023-11-21,102886,119.2765,-0.006171615401792452,-0.006190738541166445
2023-11-22,102886,120.9104,0.013698423411149685,0.013605448123513601
2023-11-23,102886,123.2212,0.019111672775873778,0.018931338791304195
2023-11-24,102886,121.4174,-0.014638714766614824,-0.014746918021000662
2023-11-27,102886,121.7385,0.0026445962440309057,0.0026411054525189133
2023-11-28,102886,121.14,-0.004916275459283637,-0.004928400096507062
2023-11-29,102886,122.5721,0.01182185900610877,0.011752526720322442
2023-11-30,102886,122.6364,0.0005245892009682063,0.0005244516521556321
2023-12-01,102886,122.7973,0.00131200850644686,0.0013111485753621187
2023-12-04,102886,123.6102,0.0066198523908913565,0.00659803738985362
2023-12-05,102886,123.2539,-0.0028824482122026263,-0.0028866104662960764
2023-12-06,102886,125.8385,0.02096972185058643,0.0207528833564976
2023-12-07,102886,126.694,0.006798396357235781,0.0067753914661101925
2023-12-08,102886,128.201,0.011894801648065334,0.011824614521353414
